awardID,yearID,lgID_mvp,playerID,pointsWon,pointsMax,votesFirst,lgID_batting,teamID,nameFirst,nameLast,nameGiven,retroID,bbrefID
MVP,1935,NL,medwijo01,37,80,,NL,SLN,Joe,Medwick,Joseph Michael,medwj101,medwijo01
MVP,1935,NL,moorejo01,5,80,0,NL,PHI,Johnny,Moore,John Francis,moorj104,moorejo01
MVP,1935,NL,ottme01,3,80,0,NL,NY1,Mel,Ott,Melvin Thomas,ott-m101,ottme01
MVP,1935,NL,terrybi01,20,80,,NL,NY1,Bill,Terry,William Harold,terrb101,terrybi01
MVP,1935,NL,vaughar01,45,80,,NL,PIT,Arky,Vaughan,Joseph Floyd,vauga101,vaughar01
MVP,1935,NL,wanerpa01,1,80,0,NL,PIT,Paul,Waner,Paul Glee,wanep101,wanerpa01
MVP,1935,NL,warnelo01,9,80,0,NL,CHN,Lon,Warneke,Lonnie,warnl101,warnelo01
MVP,1936,AL,applilu01,65,80,,AL,CHA,Luke,Appling,Lucius Benjamin,appll101,applilu01
MVP,1936,AL,averiea01,48,80,,AL,CLE,Earl,Averill,Howard Earl,avere101,averiea01
MVP,1936,AL,bellbe01,10,80,,AL,SLA,Beau,Bell,Roy Chester,bellb102,bellbe01
MVP,1936,AL,bonurze01,1,80,0,AL,CHA,Zeke,Bonura,Henry John,bonuz101,bonurze01
MVP,1936,AL,bridgto01,25,80,,AL,DET,Tommy,Bridges,Thomas Jefferson Davis,bridt101,bridgto01
MVP,1936,AL,dickebi01,29,80,,AL,NYA,Bill,Dickey,William Malcolm,dickb101,dickebi01
MVP,1936,AL,dimagjo01,26,80,,AL,NYA,Joe,DiMaggio,Joseph Paul,dimaj101,dimagjo01
MVP,1936,AL,dykesji01,3,80,0,AL,CHA,Jimmie,Dykes,James Joseph,dykej101,dykesji01
MVP,1936,AL,foxxji01,16,80,,AL,BOS,Jimmie,Foxx,James Emory,foxxj101,foxxji01
MVP,1936,AL,gehrich01,39,80,,AL,DET,Charlie,Gehringer,Charles Leonard,gehrc101,gehrich01
MVP,1936,AL,gehrilo01,73,80,,AL,NYA,Lou,Gehrig,Henry Louis,gehrl101,gehrilo01
MVP,1936,AL,grovele01,5,80,0,AL,BOS,Lefty,Grove,Robert Moses,grovl101,grovele01
MVP,1936,AL,kenneve01,27,80,,AL,CHA,Vern,Kennedy,Lloyd Vernon,kennv101,kenneve01
MVP,1936,AL,kuheljo01,27,80,,AL,WS1,Joe,Kuhel,Joseph Anthony,kuhej101,kuheljo01
MVP,1936,AL,mcnaier01,1,80,0,AL,BOS,Eric,McNair,Donald Eric,mcnae101,mcnaier01
MVP,1936,AL,moseswa01,7,80,0,AL,PHA,Wally,Moses,Wallace,mosew101,moseswa01
MVP,1936,AL,radclri01,3,80,0,AL,CHA,Rip,Radcliff,Raymond Allen,radcr101,radclri01
MVP,1936,AL,troskha01,19,80,,AL,CLE,Hal,Trosky,Harold Arthur,trosh101,troskha01
MVP,1936,AL,walkege02,14,80,,AL,DET,Gee,Walker,Gerald Holmes,walkg101,walkege02
MVP,1936,AL,westsa01,2,80,0,AL,SLA,Sam,West,Samuel Filmore,wests101,westsa01
MVP,1936,NL,bartedi01,2,80,0,NL,NY1,Dick,Bartell,Richard William,bartd101,bartedi01
MVP,1936,NL,bergewa01,4,80,0,NL,BSN,Wally,Berger,Walter Anton,bergw101,bergewa01
MVP,1936,NL,camildo01,4,80,0,NL,PHI,Dolph,Camilli,Adolph Louis,camid102,camildo01
MVP,1936,NL,deandi01,53,80,0,NL,SLN,Dizzy,Dean,Jay Hanna,deand102,deandi01
MVP,1936,NL,demarfr02,17,80,0,NL,CHN,Frank,Demaree,Joseph Franklin,demaf102,demarfr02
MVP,1936,NL,derripa01,6,80,0,NL,CIN,Paul,Derringer,Samuel Paul,derrp101,derripa01
MVP,1936,NL,durocle01,8,80,0,NL,SLN,Leo,Durocher,Leo Ernest,durol101,durocle01
MVP,1936,NL,hartnga01,6,80,0,NL,CHN,Gabby,Hartnett,Charles Leo,hartg103,hartnga01
MVP,1936,NL,hermabi01,37,80,0,NL,CHN,Billy,Herman,William Jennings Bryan,hermb101,hermabi01
MVP,1936,NL,hubbeca01,60,80,6,NL,NY1,Carl,Hubbell,Carl Owen,hubbc101,hubbeca01
MVP,1936,NL,lombaer01,1,80,0,NL,CIN,Ernie,Lombardi,Ernesto Natali,lombe101,lombaer01
MVP,1936,NL,lopezal01,5,80,0,NL,BSN,Al,Lopez,Alfonso Ramon,lopea102,lopezal01
MVP,1936,NL,macfada01,12,80,0,NL,BSN,Danny,MacFayden,Daniel Knowles,macfd101,macfada01
MVP,1936,NL,mancugu01,13,80,0,NL,NY1,Gus,Mancuso,August Rodney,mancg101,mancugu01
MVP,1936,NL,medwijo01,30,80,0,NL,SLN,Joe,Medwick,Joseph Michael,medwj101,medwijo01
MVP,1936,NL,moorete01,1,80,0,NL,SLN,Terry,Moore,Terry Bluford,moort102,moorete01
MVP,1936,NL,mungova01,5,80,0,NL,BRO,Van,Mungo,Van Lingle,mungv101,mungova01
MVP,1936,NL,ottme01,28,80,0,NL,NY1,Mel,Ott,Melvin Thomas,ott-m101,ottme01
MVP,1936,NL,phelpba01,3,80,0,NL,BRO,Babe,Phelps,Ernest Gordon,phelb101,phelpba01
MVP,1936,NL,wanerpa01,29,80,0,NL,PIT,Paul,Waner,Paul Glee,wanep101,wanerpa01
MVP,1936,NL,whitebu01,6,80,0,NL,NY1,Burgess,Whitehead,Burgess Urquhart,whitb101,whitebu01
MVP,1937,AL,allenjo02,11,80,0,AL,CLE,Johnny,Allen,John Thomas,allej102,allenjo02
MVP,1937,AL,applilu01,5,80,0,AL,CHA,Luke,Appling,Lucius Benjamin,appll101,applilu01
MVP,1937,AL,averiea01,4,80,0,AL,CLE,Earl,Averill,Howard Earl,avere101,averiea01
MVP,1937,AL,bellbe01,5,80,0,AL,SLA,Beau,Bell,Roy Chester,bellb102,bellbe01
MVP,1937,AL,cliftha01,11,80,0,AL,SLA,Harlond,Clift,Harlond Benton,clifh101,cliftha01
MVP,1937,AL,cronijo01,19,80,0,AL,BOS,Joe,Cronin,Joseph Edward,cronj101,cronijo01
MVP,1937,AL,dickebi01,22,80,0,AL,NYA,Bill,Dickey,William Malcolm,dickb101,dickebi01
MVP,1937,AL,dimagjo01,74,80,2,AL,NYA,Joe,DiMaggio,Joseph Paul,dimaj101,dimagjo01
MVP,1937,AL,foxpe01,1,80,0,AL,DET,Pete,Fox,Ervin,fox-p102,foxpe01
MVP,1937,AL,gehrich01,78,80,6,AL,DET,Charlie,Gehringer,Charles Leonard,gehrc101,gehrich01
MVP,1937,AL,gehrilo01,42,80,0,AL,NYA,Lou,Gehrig,Henry Louis,gehrl101,gehrilo01
MVP,1937,AL,gomezle01,14,80,0,AL,NYA,Lefty,Gomez,Vernon Louis,gomel102,gomezle01
MVP,1937,AL,greenha01,48,80,0,AL,DET,Hank,Greenberg,Henry Benjamin,greeh102,greenha01
MVP,1937,AL,kreevmi01,13,80,0,AL,CHA,Mike,Kreevich,Michael Andreas,kreem101,kreevmi01
MVP,1937,AL,laryly01,4,80,0,AL,CLE,Lyn,Lary,Lynford Hobart,laryl101,laryly01
MVP,1937,AL,lawsoro01,4,80,0,AL,DET,Roxie,Lawson,Alfred Voyle,lawsr101,lawsoro01
MVP,1937,AL,lewisbu01,7,80,0,AL,WS1,Buddy,Lewis,John Kelly,lewib103,lewisbu01
MVP,1937,AL,moseswa01,12,80,0,AL,PHA,Wally,Moses,Wallace,mosew101,moseswa01
MVP,1937,AL,radclri01,10,80,0,AL,CHA,Rip,Radcliff,Raymond Allen,radcr101,radclri01
MVP,1937,AL,ruffire01,18,80,0,AL,NYA,Red,Ruffing,Charles Herbert,ruffr101,ruffire01
MVP,1937,AL,sewellu01,22,80,0,AL,CHA,Luke,Sewell,James Luther,sewel101,sewellu01
MVP,1937,AL,travice01,12,80,0,AL,WS1,Cecil,Travis,Cecil Howell,travc101,travice01
MVP,1937,AL,walkege02,3,80,0,AL,DET,Gee,Walker,Gerald Holmes,walkg101,walkege02
MVP,1937,AL,yorkru01,1,80,0,AL,DET,Rudy,York,Rudolph Preston,yorkr101,yorkru01
MVP,1937,NL,bartedi01,26,80,1,NL,NY1,Dick,Bartell,Richard William,bartd101,bartedi01
MVP,1937,NL,coonejo01,4,80,0,NL,BRO,Johnny,Cooney,John Walter,coonj101,coonejo01
MVP,1937,NL,danniha01,10,80,1,NL,NY1,Harry,Danning,Harry,dannh101,danniha01
MVP,1937,NL,demarfr02,9,80,0,NL,CHN,Frank,Demaree,Joseph Franklin,demaf102,demarfr02
MVP,1937,NL,fettelo01,29,80,0,NL,BSN,Lou,Fette,Louis Henry William,fettl101,fettelo01
MVP,1937,NL,grissle01,2,80,0,NL,CIN,Lee,Grissom,Lee Theo,grisl101,grissle01
MVP,1937,NL,hartnga01,68,80,3,NL,CHN,Gabby,Hartnett,Charles Leo,hartg103,hartnga01
MVP,1937,NL,hermabi01,19,80,0,NL,CHN,Billy,Herman,William Jennings Bryan,hermb101,hermabi01
MVP,1937,NL,hubbeca01,52,80,1,NL,NY1,Carl,Hubbell,Carl Owen,hubbc101,hubbeca01
MVP,1937,NL,jurgebi01,4,80,0,NL,CHN,Billy,Jurges,William Frederick,jurgb101,jurgebi01
MVP,1937,NL,manushe01,1,80,0,NL,BRO,Heinie,Manush,Henry Emmett,manuh101,manushe01
MVP,1937,NL,medwijo01,70,80,2,NL,SLN,Joe,Medwick,Joseph Michael,medwj101,medwijo01
MVP,1937,NL,meltocl01,17,80,0,NL,NY1,Cliff,Melton,Clifford George,meltc101,meltocl01
MVP,1937,NL,mizejo01,18,80,0,NL,SLN,Johnny,Mize,John Robert,mizej101,mizejo01
MVP,1937,NL,myersbi01,2,80,0,NL,CIN,Billy,Myers,William Harrison,myerb101,myersbi01
MVP,1937,NL,ottme01,24,80,0,NL,NY1,Mel,Ott,Melvin Thomas,ott-m101,ottme01
MVP,1937,NL,rootch01,15,80,0,NL,CHN,Charley,Root,Charles Henry,rootc101,rootch01
MVP,1937,NL,turneji01,30,80,0,NL,BSN,Jim,Turner,James Riley,turnj102,turneji01
MVP,1937,NL,wanerpa01,21,80,0,NL,PIT,Paul,Waner,Paul Glee,wanep101,wanerpa01
MVP,1937,NL,warnelo01,6,80,0,NL,SLN,Lon,Warneke,Lonnie,warnl101,warnelo01
MVP,1937,NL,whitnpi01,13,80,0,NL,PHI,Pinky,Whitney,Arthur Carter,whitp103,whitnpi01
MVP,1938,AL,allenjo02,3,336,0,AL,CLE,Johnny,Allen,John Thomas,allej102,allenjo02
MVP,1938,AL,averiea01,34,336,,AL,CLE,Earl,Averill,Howard Earl,avere101,averiea01
MVP,1938,AL,bruckea01,5,336,0,AL,PHA,Earle,Brucker,Earle Francis,bruce101,bruckea01
MVP,1938,AL,cliftha01,11,336,0,AL,SLA,Harlond,Clift,Harlond Benton,clifh101,cliftha01
MVP,1938,AL,cramedo01,1,336,0,AL,BOS,Doc,Cramer,Roger Maxwell,cramd102,cramedo01
MVP,1938,AL,cronijo01,92,336,,AL,BOS,Joe,Cronin,Joseph Edward,cronj101,cronijo01
MVP,1938,AL,crosefr01,2,336,0,AL,NYA,Frankie,Crosetti,Frank Peter Joseph,crosf103,crosefr01
MVP,1938,AL,dickebi01,196,336,3,AL,NYA,Bill,Dickey,William Malcolm,dickb101,dickebi01
MVP,1938,AL,dimagjo01,106,336,,AL,NYA,Joe,DiMaggio,Joseph Paul,dimaj101,dimagjo01
MVP,1938,AL,foxpe01,9,336,0,AL,DET,Pete,Fox,Ervin,fox-p102,foxpe01
MVP,1938,AL,foxxji01,305,336,19,AL,BOS,Jimmie,Foxx,James Emory,foxxj101,foxxji01
MVP,1938,AL,gehrich01,27,336,,AL,DET,Charlie,Gehringer,Charles Leonard,gehrc101,gehrich01
MVP,1938,AL,gehrilo01,10,336,0,AL,NYA,Lou,Gehrig,Henry Louis,gehrl101,gehrilo01
MVP,1938,AL,gomezle01,1,336,0,AL,NYA,Lefty,Gomez,Vernon Louis,gomel102,gomezle01
MVP,1938,AL,gordojo01,23,336,,AL,NYA,Joe,Gordon,Joseph Lowell,gordj101,gordojo01
MVP,1938,AL,greenha01,162,336,,AL,DET,Hank,Greenberg,Henry Benjamin,greeh102,greenha01
MVP,1938,AL,grovele01,7,336,0,AL,BOS,Lefty,Grove,Robert Moses,grovl101,grovele01
MVP,1938,AL,hardeme01,14,336,,AL,CLE,Mel,Harder,Melvin Leroy,hardm101,hardeme01
MVP,1938,AL,heathje01,24,336,,AL,CLE,Jeff,Heath,John Geoffrey,heatj101,heathje01
MVP,1938,AL,johnsbo01,13,336,0,AL,PHA,Bob,Johnson,Robert Lee,johnb102,johnsbo01
MVP,1938,AL,keltnke01,16,336,,AL,CLE,Ken,Keltner,Kenneth Frederick,keltk101,keltnke01
MVP,1938,AL,lewisbu01,5,336,0,AL,WS1,Buddy,Lewis,John Kelly,lewib103,lewisbu01
MVP,1938,AL,mcquige02,7,336,0,AL,SLA,George,McQuinn,George Hartley,mcqug101,mcquige02
MVP,1938,AL,myerbu01,5,336,0,AL,WS1,Buddy,Myer,Charles Solomon,myerb103,myerbu01
MVP,1938,AL,newsobo01,111,336,,AL,SLA,Bobo,Newsom,Louis Norman,newsb101,newsobo01
MVP,1938,AL,rolfere01,5,336,0,AL,NYA,Red,Rolfe,Robert Abial,rolfr101,rolfere01
MVP,1938,AL,ruffire01,146,336,,AL,NYA,Red,Ruffing,Charles Herbert,ruffr101,ruffire01
MVP,1938,AL,stratmo01,15,336,,AL,CHA,Monty,Stratton,Monty Franklin Pierce,stram102,stratmo01
MVP,1938,AL,travice01,33,336,,AL,WS1,Cecil,Travis,Cecil Howell,travc101,travice01
MVP,1938,AL,troskha01,22,336,,AL,CLE,Hal,Trosky,Harold Arthur,trosh101,troskha01
MVP,1938,AL,vosmijo01,7,336,0,AL,BOS,Joe,Vosmik,Joseph Franklin,vosmj101,vosmijo01
MVP,1938,NL,brownma01,62,336,,NL,PIT,Mace,Brown,Mace Stanley,browm103,brownma01
MVP,1938,NL,bryancl01,16,336,,NL,CHN,Clay,Bryant,Henry Claiborne,bryac101,bryancl01
MVP,1938,NL,camildo01,5,336,0,NL,BRO,Dolph,Camilli,Adolph Louis,camid102,camildo01
MVP,1938,NL,coffmdi01,6,336,0,NL,NY1,Dick,Coffman,Samuel Richard,coffd101,coffmdi01
MVP,1938,NL,cuccito01,23,336,,NL,BSN,Tony,Cuccinello,Anthony Francis,cucct101,cuccito01
MVP,1938,NL,danniha01,13,336,0,NL,NY1,Harry,Danning,Harry,dannh101,danniha01
MVP,1938,NL,derripa01,70,336,,NL,CIN,Paul,Derringer,Samuel Paul,derrp101,derripa01
MVP,1938,NL,durocle01,6,336,0,NL,BRO,Leo,Durocher,Leo Ernest,durol101,durocle01
MVP,1938,NL,fitzsfr01,1,336,0,NL,BRO,Freddie,Fitzsimmons,Fred Landis,fitzf101,fitzsfr01
MVP,1938,NL,garmsde01,5,336,0,NL,BSN,Debs,Garms,Debs C.,garmd101,garmsde01
MVP,1938,NL,goodmiv01,11,336,0,NL,CIN,Ival,Goodman,Ival Richard,goodi101,goodmiv01
MVP,1938,NL,hackst01,87,336,,NL,CHN,Stan,Hack,Stanley Camfield,hacks101,hackst01
MVP,1938,NL,handlle01,2,336,0,NL,PIT,Lee,Handley,Lee Elmer,handl101,handlle01
MVP,1938,NL,hartnga01,61,336,,NL,CHN,Gabby,Hartnett,Charles Leo,hartg103,hartnga01
MVP,1938,NL,hudsojo01,3,336,0,NL,BRO,Johnny,Hudson,John Wilson,hudsj101,hudsojo01
MVP,1938,NL,leebi02,166,336,5,NL,CHN,Bill,Lee,William Crutcher,lee-b103,leebi02
MVP,1938,NL,lombaer01,229,336,10,NL,CIN,Ernie,Lombardi,Ernesto Natali,lombe101,lombaer01
MVP,1938,NL,lopezal01,5,336,0,NL,BSN,Al,Lopez,Alfonso Ramon,lopea102,lopezal01
MVP,1938,NL,martihe01,1,336,0,NL,PHI,Hersh,Martin,Hershel Ray,marth101,martihe01
MVP,1938,NL,mccorfr01,130,336,,NL,CIN,Frank,McCormick,Frank Andrew,mccof101,mccorfr01
MVP,1938,NL,medwijo01,55,336,,NL,SLN,Joe,Medwick,Joseph Michael,medwj101,medwijo01
MVP,1938,NL,mizejo01,28,336,,NL,SLN,Johnny,Mize,John Robert,mizej101,mizejo01
MVP,1938,NL,moorejo02,3,336,0,NL,NY1,Jo-Jo,Moore,Joe Gregg,moorj103,moorejo02
MVP,1938,NL,mulcahu01,3,336,0,NL,PHI,Hugh,Mulcahy,Hugh Noyes,mulch101,mulcahu01
MVP,1938,NL,ottme01,132,336,,NL,NY1,Mel,Ott,Melvin Thomas,ott-m101,ottme01
MVP,1938,NL,rizzojo01,96,336,,NL,PIT,Johnny,Rizzo,John Costa,rizzj101,rizzojo01
MVP,1938,NL,rootch01,3,336,0,NL,CHN,Charley,Root,Charles Henry,rootc101,rootch01
MVP,1938,NL,vandejo01,6,336,0,NL,CIN,Johnny,Vander Meer,John Samuel,vandj101,vandejo01
MVP,1938,NL,vaughar01,163,336,,NL,PIT,Arky,Vaughan,Joseph Floyd,vauga101,vaughar01
MVP,1938,NL,wanerll01,5,336,0,NL,PIT,Lloyd,Waner,Lloyd James,wanel101,wanerll01
MVP,1938,NL,warnelo01,1,336,0,NL,SLN,Lon,Warneke,Lonnie,warnl101,warnelo01
MVP,1938,NL,youngpe01,19,336,,NL,PIT,Pep,Young,Lemuel Floyd,younp101,youngpe01
MVP,1939,AL,applilu01,1,336,0,AL,CHA,Luke,Appling,Lucius Benjamin,appll101,applilu01
MVP,1939,AL,bridgto01,7,336,0,AL,DET,Tommy,Bridges,Thomas Jefferson Davis,bridt101,bridgto01
MVP,1939,AL,browncl01,34,336,0,AL,CHA,Clint,Brown,Clinton Harold,browc103,browncl01
MVP,1939,AL,casege01,3,336,0,AL,WS1,George,Case,George Washington,caseg101,casege01
MVP,1939,AL,cronijo01,15,336,0,AL,BOS,Joe,Cronin,Joseph Edward,cronj101,cronijo01
MVP,1939,AL,dickebi01,110,336,3,AL,NYA,Bill,Dickey,William Malcolm,dickb101,dickebi01
MVP,1939,AL,dimagjo01,280,336,15,AL,NYA,Joe,DiMaggio,Joseph Paul,dimaj101,dimagjo01
MVP,1939,AL,fellebo01,155,336,3,AL,CLE,Bob,Feller,Robert William Andrew,fellb101,fellebo01
MVP,1939,AL,foxxji01,170,336,1,AL,BOS,Jimmie,Foxx,James Emory,foxxj101,foxxji01
MVP,1939,AL,gehrich01,21,336,0,AL,DET,Charlie,Gehringer,Charles Leonard,gehrc101,gehrich01
MVP,1939,AL,gordojo01,43,336,0,AL,NYA,Joe,Gordon,Joseph Lowell,gordj101,gordojo01
MVP,1939,AL,greenha01,12,336,0,AL,DET,Hank,Greenberg,Henry Benjamin,greeh102,greenha01
MVP,1939,AL,grovele01,17,336,0,AL,BOS,Lefty,Grove,Robert Moses,grovl101,grovele01
MVP,1939,AL,hayesfr01,7,336,0,AL,PHA,Frankie,Hayes,Franklin Witman,hayef101,hayesfr01
MVP,1939,AL,heathje01,7,336,0,AL,CLE,Jeff,Heath,John Geoffrey,heatj101,heathje01
MVP,1939,AL,hoagmy01,3,336,0,AL,SLA,Myril,Hoag,Myrill Oliver,hoagm101,hoagmy01
MVP,1939,AL,johnsbo01,52,336,0,AL,PHA,Bob,Johnson,Robert Lee,johnb102,johnsbo01
MVP,1939,AL,kellech01,7,336,0,AL,NYA,Charlie,Keller,Charles Ernest,kellc101,kellech01
MVP,1939,AL,keltnke01,26,336,0,AL,CLE,Ken,Keltner,Kenneth Frederick,keltk101,keltnke01
MVP,1939,AL,kreevmi01,38,336,1,AL,CHA,Mike,Kreevich,Michael Andreas,kreem101,kreevmi01
MVP,1939,AL,kuheljo01,8,336,0,AL,CHA,Joe,Kuhel,Joseph Anthony,kuhej101,kuheljo01
MVP,1939,AL,leonadu02,71,336,1,AL,WS1,Dutch,Leonard,Emil John,leond103,leonadu02
MVP,1939,AL,lyonste01,13,336,0,AL,CHA,Ted,Lyons,Theodore Amar,lyont102,lyonste01
MVP,1939,AL,mccosba01,6,336,0,AL,DET,Barney,McCosky,William Barney,mccob101,mccosba01
MVP,1939,AL,mcnaier01,5,336,0,AL,CHA,Eric,McNair,Donald Eric,mcnae101,mcnaier01
MVP,1939,AL,mcquige02,24,336,0,AL,SLA,George,McQuinn,George Hartley,mcqug101,mcquige02
MVP,1939,AL,newsobo01,11,336,0,AL,---,Bobo,Newsom,Louis Norman,newsb101,newsobo01
MVP,1939,AL,rignejo01,9,336,0,AL,CHA,Johnny,Rigney,John Dungan,rignj101,rignejo01
MVP,1939,AL,rolfere01,6,336,0,AL,NYA,Red,Rolfe,Robert Abial,rolfr101,rolfere01
MVP,1939,AL,ruffire01,116,336,0,AL,NYA,Red,Ruffing,Charles Herbert,ruffr101,ruffire01
MVP,1939,AL,troskha01,4,336,0,AL,CLE,Hal,Trosky,Harold Arthur,trosh101,troskha01
MVP,1939,AL,walkege02,7,336,0,AL,CHA,Gee,Walker,Gerald Holmes,walkg101,walkege02
MVP,1939,AL,willite01,126,336,0,AL,BOS,Ted,Williams,Theodore Samuel,willt103,willite01
MVP,1939,AL,yorkru01,1,336,0,AL,DET,Rudy,York,Rudolph Preston,yorkr101,yorkru01
MVP,1939,NL,arnovmo01,10,336,0,NL,PHI,Morrie,Arnovich,Morris,arnom101,arnovmo01
MVP,1939,NL,bowmabo01,2,336,0,NL,SLN,Bob,Bowman,Robert James,bowmb103,bowmabo01
MVP,1939,NL,brownji03,99,336,1,NL,SLN,Jimmy,Brown,James Roberson,browj107,brownji03
MVP,1939,NL,camildo01,20,336,0,NL,BRO,Dolph,Camilli,Adolph Louis,camid102,camildo01
MVP,1939,NL,coscape01,4,336,0,NL,BRO,Pete,Coscarart,Peter Joseph,coscp101,coscape01
MVP,1939,NL,danniha01,33,336,0,NL,NY1,Harry,Danning,Harry,dannh101,danniha01
MVP,1939,NL,daviscu01,106,336,0,NL,SLN,Curt,Davis,Curtis Benton,davic103,daviscu01
MVP,1939,NL,derripa01,174,336,2,NL,CIN,Paul,Derringer,Samuel Paul,derrp101,derripa01
MVP,1939,NL,durocle01,52,336,0,NL,BRO,Leo,Durocher,Leo Ernest,durol101,durocle01
MVP,1939,NL,fletcel01,4,336,0,NL,---,Elbie,Fletcher,Elburt Preston,flete101,fletcel01
MVP,1939,NL,freylo01,8,336,0,NL,CIN,Lonny,Frey,Linus Reinhard,freyl101,freylo01
MVP,1939,NL,galanau01,15,336,0,NL,CHN,Augie,Galan,August John,galaa101,galanau01
MVP,1939,NL,goodmiv01,4,336,0,NL,CIN,Ival,Goodman,Ival Richard,goodi101,goodmiv01
MVP,1939,NL,hackst01,17,336,0,NL,CHN,Stan,Hack,Stanley Camfield,hacks101,hackst01
MVP,1939,NL,hamlilu01,32,336,0,NL,BRO,Luke,Hamlin,Lewis Dennison,hamll101,hamlilu01
MVP,1939,NL,hartnga01,5,336,0,NL,CHN,Gabby,Hartnett,Charles Leo,hartg103,hartnga01
MVP,1939,NL,hassebu01,4,336,0,NL,BSN,Buddy,Hassett,John Aloysius,hassb101,hassebu01
MVP,1939,NL,hermabi01,1,336,0,NL,CHN,Billy,Herman,William Jennings Bryan,hermb101,hermabi01
MVP,1939,NL,jurgebi01,20,336,0,NL,NY1,Billy,Jurges,William Frederick,jurgb101,jurgebi01
MVP,1939,NL,lavagco01,3,336,0,NL,BRO,Cookie,Lavagetto,Harry Arthur,lavac101,lavagco01
MVP,1939,NL,leebi02,8,336,0,NL,CHN,Bill,Lee,William Crutcher,lee-b103,leebi02
MVP,1939,NL,mccorfr01,159,336,2,NL,CIN,Frank,McCormick,Frank Andrew,mccof101,mccorfr01
MVP,1939,NL,medwijo01,81,336,0,NL,SLN,Joe,Medwick,Joseph Michael,medwj101,medwijo01
MVP,1939,NL,milleed03,1,336,0,NL,BSN,Eddie,Miller,Edward Robert,mille104,milleed03
MVP,1939,NL,mizejo01,178,336,1,NL,SLN,Johnny,Mize,John Robert,mizej101,mizejo01
MVP,1939,NL,moorete01,15,336,0,NL,SLN,Terry,Moore,Terry Bluford,moort102,moorete01
MVP,1939,NL,myersbi01,18,336,0,NL,CIN,Billy,Myers,William Harrison,myerb101,myersbi01
MVP,1939,NL,ottme01,21,336,0,NL,NY1,Mel,Ott,Melvin Thomas,ott-m101,ottme01
MVP,1939,NL,slaugen01,8,336,0,NL,SLN,Enos,Slaughter,Enos Bradsher,slaue101,slaugen01
MVP,1939,NL,waltebu01,303,336,18,NL,CIN,Bucky,Walters,William Henry,waltb102,waltebu01
MVP,1939,NL,werbebi01,6,336,0,NL,CIN,Billy,Werber,William Murray,werbb101,werbebi01
MVP,1939,NL,westma02,5,336,0,NL,BSN,Max,West,Max Edward,westm102,westma02
MVP,1940,AL,applilu01,54,336,0,AL,CHA,Luke,Appling,Lucius Benjamin,appll101,applilu01
MVP,1940,AL,aukerel01,1,336,0,AL,SLA,Elden,Auker,Elden LeRoy,aukee101,aukerel01
MVP,1940,AL,babicjo01,5,336,0,AL,PHA,Johnny,Babich,John Charles,babij101,babicjo01
MVP,1940,AL,bartedi01,26,336,0,AL,DET,Dick,Bartell,Richard William,bartd101,bartedi01
MVP,1940,AL,bonhati01,8,336,0,AL,NYA,Tiny,Bonham,Ernest Edward,bonht101,bonhati01
MVP,1940,AL,boudrlo01,119,336,1,AL,CLE,Lou,Boudreau,Louis,boudl101,boudrlo01
MVP,1940,AL,dimagjo01,151,336,0,AL,NYA,Joe,DiMaggio,Joseph Paul,dimaj101,dimagjo01
MVP,1940,AL,fellebo01,222,336,6,AL,CLE,Bob,Feller,Robert William Andrew,fellb101,fellebo01
MVP,1940,AL,finnelo01,1,336,0,AL,BOS,Lou,Finney,Louis Klopsche,finnl101,finnelo01
MVP,1940,AL,foxxji01,110,336,0,AL,BOS,Jimmie,Foxx,James Emory,foxxj101,foxxji01
MVP,1940,AL,gehrich01,3,336,0,AL,DET,Charlie,Gehringer,Charles Leonard,gehrc101,gehrich01
MVP,1940,AL,gordojo01,3,336,0,AL,NYA,Joe,Gordon,Joseph Lowell,gordj101,gordojo01
MVP,1940,AL,greenha01,292,336,16,AL,DET,Hank,Greenberg,Henry Benjamin,greeh102,greenha01
MVP,1940,AL,hayesfr01,4,336,0,AL,PHA,Frankie,Hayes,Franklin Witman,hayef101,hayesfr01
MVP,1940,AL,hemslro01,2,336,0,AL,CLE,Rollie,Hemsley,Ralston Burdett,hemsr101,hemslro01
MVP,1940,AL,hudsosi01,16,336,0,AL,WS1,Sid,Hudson,Sidney Charles,hudss101,hudsosi01
MVP,1940,AL,judniwa01,6,336,0,AL,SLA,Wally,Judnich,Walter Franklin,judnw101,judniwa01
MVP,1940,AL,kennebo01,3,336,0,AL,CHA,Bob,Kennedy,Robert Daniel,kennb104,kennebo01
MVP,1940,AL,kuheljo01,18,336,0,AL,CHA,Joe,Kuhel,Joseph Anthony,kuhej101,kuheljo01
MVP,1940,AL,lyonste01,2,336,0,AL,CHA,Ted,Lyons,Theodore Amar,lyont102,lyonste01
MVP,1940,AL,mackra01,4,336,0,AL,CLE,Ray,Mack,Raymond James,mackr101,mackra01
MVP,1940,AL,mccosba01,11,336,0,AL,DET,Barney,McCosky,William Barney,mccob101,mccosba01
MVP,1940,AL,newsobo01,120,336,1,AL,DET,Bobo,Newsom,Louis Norman,newsb101,newsobo01
MVP,1940,AL,radclri01,55,336,0,AL,SLA,Rip,Radcliff,Raymond Allen,radcr101,radclri01
MVP,1940,AL,rowesc01,62,336,0,AL,DET,Schoolboy,Rowe,Lynwood Thomas,rowes101,rowesc01
